reaction,minimum__no_gapfill,maximum__no_gapfill,biomass__no_gapfill,normalized_maximum__no_gapfill,phenotype__no_gapfill,minimum__w_gapfill,maximum__w_gapfill,biomass__w_gapfill,normalized_maximum__w_gapfill,phenotype__w_gapfill,gem_file,random_rxns,num_rxns_to_add,num_rxns_added,rxn_ids_added,key_rxns
EX_sulfac_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_fe3_e,-0.5,-0.49996513259275566,0.2712625831027315,-1.8431039285776132,0,-0.009774537185074107,-0.009774527410536948,1.2926861558206348,-0.007561407977121712,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_mobd_e,-6.337143069632886e-09,0.0,0.2712625831027315,0.0,0,-7.836748929651582e-08,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_mops_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_hexs_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ethso3_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_glypro_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cro4_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_butso3_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_arsenb_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_pect_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_mqn7_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_hdcea_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ocdcea_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_ttdcea_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_malthp_e,0.0,9.251375769903092e-07,0.2712625831027315,3.4104872349458705e-06,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_glyleu_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_glyphe_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_hpdca_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_3mop_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_peamn_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_tchola_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_cholate_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_C02528_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_dchac_e,0.0,0.0,0.2712625831027315,0.0,0,0.0,0.0,1.2926861558206348,0.0,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
EX_agm_e,0.0,1.5690333373813425e-05,0.2712625831027315,5.784186375557459e-05,1,0.0,2.7181979421753155e-06,1.2926861558206348,2.1027516462027277e-06,0,GCF_000005845.2,0,20,20,PPItex;AMPt6;CMPt6;ATPADT;NTPP2_1;GLUGLUr;MALT;ADK2_1;AMPDA;HMR_7197;SERHL;NPH;PDE5;METt3;METt2r;DADNC;NTPP8_1;ANNAT;NH4t_1;NH4t3r,
